annot1_idx,annot2_idx,distance,label1,label2
313,303,14.6795726550261,rh_R_TGd_ROI,rh_temporalpole_part1
314,210,4.24412520250524,rh_R_TE1a_ROI,rh_middletemporal_part3
315,212,9.61515598799358,rh_R_TE1p_ROI,rh_middletemporal_part5
316,181,9.54869471063339,rh_R_TE2a_ROI,rh_inferiortemporal_part3
317,12,13.050774023653,rh_R_TF_ROI,lh_fusiform_part2
318,11,0.913700048021428,rh_R_TE2p_ROI,lh_fusiform_part1
319,48,2.20146709713443,rh_R_PHT_ROI,lh_lingual_part4
320,180,12.8382580496586,rh_R_PH_ROI,rh_inferiortemporal_part2
321,154,6.82642868816298,rh_R_TPOJ1_ROI,rh_bankssts_part2
322,71,8.42719403027294,rh_R_TPOJ2_ROI,lh_pericalcarine_part2
323,173,2.57986280766317,rh_R_TPOJ3_ROI,rh_inferiorparietal_part5
324,251,7.65393657487573,rh_R_DVT_ROI,rh_precuneus_part4
325,175,11.8338396368328,rh_R_PGp_ROI,rh_inferiorparietal_part7
326,96,3.32992508921389,rh_R_IP2_ROI,lh_precuneus_part6
327,177,5.48409368367971,rh_R_IP1_ROI,rh_inferiorparietal_part9
328,172,10.8141467794639,rh_R_IP0_ROI,rh_inferiorparietal_part4
329,298,9.21730356277221,rh_R_PFop_ROI,rh_supramarginal_part4
330,301,5.91166178455372,rh_R_PF_ROI,rh_supramarginal_part7
331,95,12.9737605101417,rh_R_PFm_ROI,lh_precuneus_part5
332,8,8.05686138460837,rh_R_PGi_ROI,lh_cuneus_part1
333,127,9.91750213594609,rh_R_PGs_ROI,lh_superiorparietal_part6
334,282,6.65099337926455,rh_R_V6A_ROI,rh_superiorparietal_part4
335,201,9.67539463337054,rh_R_VMV1_ROI,rh_lingual_part3
336,29,9.65756557385721,rh_R_VMV3_ROI,lh_inferiortemporal_part6
337,26,13.7427778035719,rh_R_PHA2_ROI,lh_inferiortemporal_part3
338,187,7.73776795555712,rh_R_V4t_ROI,rh_lateraloccipital_part2
339,46,5.79325809155072,rh_R_FST_ROI,lh_lingual_part2
340,32,7.9120809017061,rh_R_V3CD_ROI,lh_lateraloccipital_part1
341,36,9.86839224365127,rh_R_LO3_ROI,lh_lateraloccipital_part5
342,28,7.75518493435468,rh_R_VMV2_ROI,lh_inferiortemporal_part5
343,141,10.213125641502,rh_R_31pd_ROI,lh_supramarginal_part3
344,145,8.66952121450379,rh_R_31a_ROI,lh_supramarginal_part7
345,168,1.03568079559545,rh_R_VVC_ROI,rh_fusiform_part5
346,152,10.462394901109,rh_R_25_ROI,lh_insula_part4
347,207,12.1138262666755,rh_R_s32_ROI,rh_medialorbitofrontal_part3
348,150,11.7163123106228,rh_R_pOFC_ROI,lh_insula_part2
349,308,18.7736250435455,rh_R_PoI1_ROI,rh_insula_part4
350,306,7.58207981556792,rh_R_Ig_ROI,rh_insula_part2
351,52,5.77535689554913,rh_R_FOP5_ROI,lh_medialorbitofrontal_part2
352,257,9.68816148861959,rh_R_p10p_ROI,rh_rostralmiddlefrontal_part2
