annot1_idx,annot2_idx,distance,label1,label2
196,273,7.81223209878253,rh_lateralorbitofrontal_part2,rh_R_11l_ROI
197,94,12.9772097454801,rh_lateralorbitofrontal_part3,lh_L_OFC_ROI
198,67,4.93864434588876,rh_lateralorbitofrontal_part4,lh_L_47m_ROI
199,131,15.4430347571445,rh_lingual_part1,lh_L_STSvp_ROI
200,139,10.0719467596423,rh_lingual_part2,lh_L_PH_ROI
201,335,9.67539463337054,rh_lingual_part3,rh_R_VMV1_ROI
202,134,11.426072728376,rh_lingual_part4,lh_L_TE1p_ROI
203,131,10.2745704773901,rh_lingual_part5,lh_L_STSvp_ROI
204,139,17.3940249855971,rh_lingual_part6,lh_L_PH_ROI
205,76,1.39165366853313,rh_medialorbitofrontal_part1,lh_L_45_ROI
206,110,7.76790591621789,rh_medialorbitofrontal_part2,lh_L_MI_ROI
207,170,0.271710753763528,rh_medialorbitofrontal_part3,lh_L_FOP5_ROI
208,312,1.67201766423652,rh_middletemporal_part1,rh_R_STSvp_ROI
209,121,4.91969650702939,rh_middletemporal_part2,lh_L_H_ROI
210,314,4.24412520250524,rh_middletemporal_part3,rh_R_TE1a_ROI
211,2,8.14464731770479,rh_middletemporal_part4,lh_L_V1_ROI
212,315,9.61515598799358,rh_middletemporal_part5,rh_R_TE1p_ROI
213,359,11.8866211766753,rh_middletemporal_part6,rh_R_TE1m_ROI
214,133,5.97177312253254,rh_parahippocampal_part1,lh_L_TE1a_ROI
215,173,10.5264098274977,rh_parahippocampal_part2,lh_L_TGv_ROI
216,117,5.66654808980619,rh_paracentral_part1,lh_L_PFt_ROI
217,222,21.4777402972585,rh_paracentral_part2,rh_R_24dd_ROI
218,218,16.8933817878072,rh_paracentral_part3,rh_R_5m_ROI
219,181,12.7449348326936,rh_parsopercularis_part1,lh_L_p24_ROI
220,70,5.68114716530238,rh_parsopercularis_part2,lh_L_9m_ROI
221,260,11.7976684022072,rh_parsopercularis_part3,rh_R_6r_ROI
222,91,7.34678286588224,rh_parsorbitalis_part1,lh_L_10pp_ROI
223,353,10.6574819624079,rh_parstriangularis_part1,rh_R_p47r_ROI
224,65,6.27831375734944,rh_parstriangularis_part2,lh_L_p32_ROI
225,73,6.1366356174207,rh_parstriangularis_part3,lh_L_10d_ROI
226,138,12.1663548006268,rh_pericalcarine_part1,lh_L_PHT_ROI
227,158,5.75181505870438,rh_pericalcarine_part2,lh_L_FST_ROI
228,183,7.18534183123144,rh_pericalcarine_part3,rh_R_V1_ROI
229,53,12.7190042411962,rh_postcentral_part1,lh_L_2_ROI
230,60,4.56701385481651,rh_postcentral_part2,lh_L_a24pr_ROI
231,43,27.2851522711776,rh_postcentral_part3,lh_L_7AL_ROI
232,42,5.09980748083241,rh_postcentral_part4,lh_L_24dv_ROI
233,234,6.68439740758986,rh_postcentral_part5,rh_R_2_ROI
234,41,5.38694801122444,rh_postcentral_part6,lh_L_24dd_ROI
235,233,8.01528138651916,rh_postcentral_part7,rh_R_1_ROI
236,37,11.3515332100715,rh_postcentral_part8,lh_L_5m_ROI
237,239,8.95710354388978,rh_posteriorcingulate_part1,rh_R_p24pr_ROI
238,214,3.89043735072939,rh_posteriorcingulate_part2,rh_R_23d_ROI
239,180,7.25567240072684,rh_precentral_part1,lh_L_a32pr_ROI
240,10,14.5960104808232,rh_precentral_part2,lh_L_3b_ROI
241,238,13.0383830508504,rh_precentral_part3,rh_R_6v_ROI
242,237,14.9946120108166,rh_precentral_part4,rh_R_6mp_ROI
243,44,3.55855596301671,rh_precentral_part5,lh_L_SCEF_ROI
244,190,13.9451109967925,rh_precentral_part6,rh_R_4_ROI
245,45,4.66413675959415,rh_precentral_part7,lh_L_6ma_ROI
246,56,2.6426463600207,rh_precentral_part8,lh_L_6mp_ROI
247,236,9.1673447105669,rh_precentral_part9,rh_R_6d_ROI
248,140,5.31700786723064,rh_precuneus_part1,lh_L_TPOJ1_ROI
249,29,14.7346547905017,rh_precuneus_part2,lh_L_STV_ROI
250,118,12.0309304498771,rh_precuneus_part3,lh_L_AIP_ROI
251,151,6.68242879329183,rh_precuneus_part4,lh_L_PGi_ROI
252,211,10.435987822446,rh_precuneus_part5,rh_R_7Pm_ROI
253,197,6.69478825262718,rh_precuneus_part6,rh_R_POS2_ROI
254,344,9.05717718470939,rh_precuneus_part7,rh_R_31a_ROI
255,243,2.99965073022345,rh_rostralanteriorcingulate_part1,rh_R_a24_ROI
256,271,8.80217355538639,rh_rostralmiddlefrontal_part1,rh_R_a10p_ROI
257,86,7.06350232506633,rh_rostralmiddlefrontal_part2,lh_L_a9-46v_ROI
258,266,16.9887422122271,rh_rostralmiddlefrontal_part3,rh_R_46_ROI
259,171,8.89629418213366,rh_rostralmiddlefrontal_part4,lh_L_p10p_ROI
260,72,3.44358215165788,rh_rostralmiddlefrontal_part5,lh_L_9p_ROI
261,352,10.665679225229,rh_rostralmiddlefrontal_part6,rh_R_p10p_ROI
262,88,6.67553041811446,rh_rostralmiddlefrontal_part7,lh_L_9a_ROI
263,85,7.12547940026933,rh_rostralmiddlefrontal_part8,lh_L_46_ROI
264,87,11.5066885308413,rh_rostralmiddlefrontal_part9,lh_L_9-46d_ROI
265,268,7.80494289506859,rh_rostralmiddlefrontal_part10,rh_R_9-46d_ROI
266,242,13.210078212801,rh_superiorfrontal_part1,rh_R_p32pr_ROI
267,254,4.67209464134735,rh_superiorfrontal_part2,rh_R_10d_ROI
268,226,16.2792243229072,rh_superiorfrontal_part3,rh_R_6ma_ROI
269,75,9.43286143219611,rh_superiorfrontal_part4,lh_L_44_ROI
270,226,9.40703158622053,rh_superiorfrontal_part5,rh_R_6ma_ROI
271,82,7.77525160000586,rh_superiorfrontal_part6,lh_L_IFSp_ROI
272,225,7.38894551141244,rh_superiorfrontal_part7,rh_R_SCEF_ROI
273,80,13.7534135102985,rh_superiorfrontal_part8,lh_L_IFJa_ROI
274,280,5.15209151246826,rh_superiorfrontal_part9,rh_R_s6-8_ROI
275,79,4.72649683886122,rh_superiorfrontal_part10,lh_L_6r_ROI
276,57,7.41422106814127,rh_superiorfrontal_part11,lh_L_6v_ROI
277,74,5.10945260095433,rh_superiorfrontal_part12,lh_L_8C_ROI
278,245,4.04711461621656,rh_superiorfrontal_part13,rh_R_8BM_ROI
279,144,8.99700217990882,rh_superiorparietal_part1,lh_L_PGp_ROI
280,224,11.1979192144197,rh_superiorparietal_part2,rh_R_7AL_ROI
281,334,11.1902149713174,rh_superiorparietal_part3,rh_R_V6A_ROI
282,152,2.34679610313001,rh_superiorparietal_part4,lh_L_PGs_ROI
283,199,8.1105555709069,rh_superiorparietal_part5,rh_R_IPS1_ROI
284,229,8.75173265707616,rh_superiorparietal_part6,rh_R_7PC_ROI
285,228,4.8464913408084,rh_superiorparietal_part7,rh_R_7PL_ROI
286,299,14.5004609737489,rh_superiorparietal_part8,rh_R_AIP_ROI
287,96,4.42997216958547,rh_superiorparietal_part9,lh_L_LIPd_ROI
288,230,6.57790943661841,rh_superiorparietal_part10,rh_R_LIPv_ROI
289,305,14.0765339034482,rh_superiortemporal_part1,rh_R_STGa_ROI
290,15,11.3236704646573,rh_superiortemporal_part2,lh_L_RSC_ROI
291,305,11.2185583279164,rh_superiortemporal_part3,rh_R_STGa_ROI
292,310,11.2647268172843,rh_superiortemporal_part4,rh_R_STSda_ROI
293,357,2.39134683272014,rh_superiortemporal_part5,rh_R_A4_ROI
294,307,18.4240696980471,rh_superiortemporal_part6,rh_R_A5_ROI
295,28,12.9779355010937,rh_supramarginal_part1,lh_L_PCV_ROI
296,283,6.6142496799157,rh_supramarginal_part2,rh_R_OP1_ROI
297,28,11.6574692453173,rh_supramarginal_part3,lh_L_PCV_ROI
298,329,9.21730356277221,rh_supramarginal_part4,rh_R_PFop_ROI
299,36,9.61643306606422,rh_supramarginal_part5,lh_L_31pv_ROI
300,163,7.1872448752979,rh_supramarginal_part6,lh_L_31a_ROI
301,330,5.91166178455372,rh_supramarginal_part7,rh_R_PF_ROI
302,172,7.62154943034616,rh_frontalpole_part1,lh_L_p47r_ROI
303,313,14.6795726550261,rh_temporalpole_part1,rh_R_TGd_ROI
304,206,4.85656605197961,rh_transversetemporal_part1,rh_R_A1_ROI
305,167,4.25795861730959,rh_insula_part1,lh_L_pOFC_ROI
306,350,7.58207981556792,rh_insula_part2,rh_R_Ig_ROI
307,296,14.1170921474116,rh_insula_part3,rh_R_FOP3_ROI
308,291,3.57435755413308,rh_insula_part4,rh_R_MI_ROI
